Product Name,Colors,Pic urls,Prod care
Relaxed-fit T-shirt in stretch cotton with logo tape,"Black ,Light Blue ,White","https://images.hugoboss.com/is/image/boss/hbeu50504270_001_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504270_001_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504270_001_360?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504270_001_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504270_001_100?wid=768&qlt=80","40°C coloured wash , Do Not Bleach , Do Not Tumble Dry , Do Not Iron , Do not chemical dry clean"
Suede trousers with soft lining,Black,"https://images.hugoboss.com/is/image/boss/hbeu50521096_001_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521096_001_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521096_001_360?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521096_001_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521096_001_100?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521096_001_240?wid=768&qlt=80","Do Not Wash , Do Not Bleach , Do Not Tumble Dry , Do Not Iron , Gentle chemical dry cleaning F"
Logo beach hoodie in cotton with kangaroo pocket,"Dark Blue ,light pink","https://images.hugoboss.com/is/image/boss/hbeuKIM-BOSSURF_401_100?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeuKIM-BOSSURF_401_101?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeuKIM-BOSSURF_401_140?wid=768&qlt=80","40°C coloured wash , Do Not Bleach , Tumble Dry Low Heat , Iron Medium Heat , Do not chemical dry clean , Professional wet clean"
Two-pack of ankle-length socks in stretch fabric,"White ,Dark Blue ,White ,Black","https://images.hugoboss.com/is/image/boss/hbeu50469720_101_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469720_101_240?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469720_101_250?wid=768&qlt=80","40°C coloured wash , Do Not Bleach , Tumble Dry Low Heat , Do Not Iron , Do not chemical dry clean"
Regular-fit shirt in printed Oxford fabric,"White ,Blue","https://images.hugoboss.com/is/image/boss/hbeu50513389_100_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513389_100_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513389_100_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513389_100_360?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513389_100_341?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513389_100_100?wid=768&qlt=80","30°C fine wash , Do Not Bleach , Do Not Tumble Dry , Iron Low Heat , Chemical dry cleaning P"
Two-pack of regular-length socks in stretch fabric,"Dark Green ,Black / Red ,Dark Blue ,Grey ,Dark Grey ,Black","https://images.hugoboss.com/is/image/boss/hbeu50468099_303_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50468099_303_240?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50468099_303_250?wid=768&qlt=80","40°C coloured wash , Do Not Bleach , Tumble Dry Low Heat , Do Not Iron , Do not chemical dry clean"
Slim-fit trousers with studded side seams,Black,"https://images.hugoboss.com/is/image/boss/hbeu50507111_001_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507111_001_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507111_001_360?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507111_001_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507111_001_100?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50507111_001_240?wid=768&qlt=80","Do Not Wash , Do Not Bleach , Do Not Tumble Dry , Iron Low Heat , Gentle chemical dry cleaning P"
BOSS x Perfect Moment virgin-wool sweater with stripe intarsia,"Black ,Natural","https://images.hugoboss.com/is/image/boss/hbeu50510317_001_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50510317_001_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50510317_001_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50510317_001_360?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50510317_001_100?wid=768&qlt=80","Hand Wash Only , Do Not Bleach , Do Not Tumble Dry , Iron Low Heat , Chemical dry cleaning P"
Zip-up jacket in light-blue washed denim,,"https://images.hugoboss.com/is/image/boss/hbeu50515808_448_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50515808_448_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50515808_448_360?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50515808_448_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50515808_448_100?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50515808_448_341?wid=768&qlt=80","30°C mild fine wash , Do Not Bleach , Do Not Tumble Dry , Iron Medium Heat , Do not chemical dry clean"
Regular-fit shirt in soft organza with Kent collar,White,"https://images.hugoboss.com/is/image/boss/hbeu50520804_100_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50520804_100_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50520804_100_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50520804_100_360?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50520804_100_341?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50520804_100_100?wid=768&qlt=80","Do Not Wash , Do Not Bleach , Do Not Tumble Dry , Iron Low Heat , Chemical dry cleaning P"
BOSS x Perfect Moment hooded down ski jacket with special branding,"Black ,Brown ,Natural","https://images.hugoboss.com/is/image/boss/hbeu50512646_001_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512646_001_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512646_001_360?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512646_001_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512646_001_341?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512646_001_100?wid=768&qlt=80","Do Not Wash , Do Not Bleach , Do Not Tumble Dry , Iron Low Heat , Do not chemical dry clean , Very mild professional wet clean"
Slim-fit polo shirt with long sleeves,"Brown ,Dark Blue","https://images.hugoboss.com/is/image/boss/hbeu50508850_249_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508850_249_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508850_249_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508850_249_360?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508850_249_100?wid=768&qlt=80","30°C mild fine wash , Do Not Bleach , Do Not Tumble Dry , Iron Low Heat , Do not chemical dry clean"
Two-pack of stretch-cotton trunks with metallic branding,Black,"https://images.hugoboss.com/is/image/boss/hbeu50499823_001_100?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50499823_001_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50499823_001_360?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50499823_001_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50499823_001_341?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50499823_001_343?wid=768&qlt=80","40°C coloured wash , Do Not Bleach , Tumble Dry Low Heat , Iron Low Heat , Do not chemical dry clean"
Regular-fit shirt in printed Oxford fabric,"Blue ,White","https://images.hugoboss.com/is/image/boss/hbeu50513389_423_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513389_423_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513389_423_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513389_423_360?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513389_423_341?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513389_423_100?wid=768&qlt=80","30°C fine wash , Do Not Bleach , Do Not Tumble Dry , Iron Low Heat , Chemical dry cleaning P"
Short-sleeved sweater in Tussah silk,"Dark Blue ,Light Yellow ,White","https://images.hugoboss.com/is/image/boss/hbeu50511981_484_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511981_484_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511981_484_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511981_484_360?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511981_484_100?wid=768&qlt=80","Cold, gentle machine wash; reduced spin speed. , Do Not Bleach , Do Not Tumble Dry , Iron Medium Heat , Chemical dry cleaning P"
Two-pack of regular-length socks in a cotton blend,Black,"https://images.hugoboss.com/is/image/boss/hbeu50493216_001_200?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50493216_001_240?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50493216_001_250?wid=768&qlt=80","40°C coloured wash , Do Not Bleach , Tumble Dry Low Heat , Do Not Iron , Do not chemical dry clean"
Organic-cotton zip-up cardigan with red logo label,Black,"https://images.hugoboss.com/is/image/boss/hbeu50474809_001_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50474809_001_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50474809_001_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50474809_001_360?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50474809_001_100?wid=768&qlt=80","Cold, gentle machine wash; reduced spin speed. , Do Not Bleach , Do Not Tumble Dry , Iron Medium Heat , Chemical dry cleaning P"
Regular-fit shirt in transparent jersey with Kent collar,Light Beige,"https://images.hugoboss.com/is/image/boss/hbeu50520827_296_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50520827_296_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50520827_296_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50520827_296_360?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50520827_296_341?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50520827_296_100?wid=768&qlt=80","30°C fine wash , Do Not Bleach , Do Not Tumble Dry , Iron Low Heat , Chemical dry cleaning P"
Regular-fit sweater in fine-gauge silk,Dark Green,"https://images.hugoboss.com/is/image/boss/hbeu50509208_344_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509208_344_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509208_344_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509208_344_360?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509208_344_100?wid=768&qlt=80","Cold, gentle machine wash; reduced spin speed. , Do Not Bleach , Do Not Tumble Dry , Iron Medium Heat , Gentle chemical dry cleaning P"
Cotton-terry hooded dressing gown with red logo label,"Black ,White","https://images.hugoboss.com/is/image/boss/hbeu50503029_001_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50503029_001_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50503029_001_310?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50503029_001_100?wid=768&qlt=80","40°C coloured wash , Do Not Bleach , Do Not Tumble Dry , Iron Low Heat , Do not chemical dry clean"
Regular-fit sweater in 100% cotton with ribbed cuffs,"Blue ,Dark Blue ,Natural","https://images.hugoboss.com/is/image/boss/hbeu50523634_479_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50523634_479_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50523634_479_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50523634_479_360?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50523634_479_100?wid=768&qlt=80","Cold, gentle machine wash; reduced spin speed. , Do Not Bleach , Do Not Tumble Dry , Iron Medium Heat , Gentle chemical dry cleaning P"
Regular-fit coat in a virgin-wool blend,Dark Blue,"https://images.hugoboss.com/is/image/boss/hbeu50508660_404_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508660_404_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508660_404_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508660_404_360?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508660_404_341?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508660_404_342?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508660_404_100?wid=768&qlt=80","Do Not Wash , Do Not Bleach , Do Not Tumble Dry , Iron Low Heat , Gentle chemical dry cleaning P"
BOSS x Perfect Moment thermal ski leggings with branded waistband,Black,"https://images.hugoboss.com/is/image/boss/hbeu50512647_001_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512647_001_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512647_001_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512647_001_360?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512647_001_100?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512647_001_240?wid=768&qlt=80","30°C mild fine wash , Do Not Bleach , Do Not Tumble Dry , Do Not Iron , Do not chemical dry clean"
Regular-fit jacket in mid-blue stonewashed denim,,"https://images.hugoboss.com/is/image/boss/hbeu50511500_417_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511500_417_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511500_417_360?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511500_417_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511500_417_100?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511500_417_341?wid=768&qlt=80","30°C mild fine wash , Do Not Bleach , Do Not Tumble Dry , Iron Medium Heat , Do not chemical dry clean"
BOSS x Perfect Moment padded ski trousers,"Brown ,Natural ,Black","https://images.hugoboss.com/is/image/boss/hbeu50512658_294_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512658_294_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512658_294_360?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512658_294_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512658_294_100?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512658_294_240?wid=768&qlt=80","Do Not Wash , Do Not Bleach , Do Not Tumble Dry , Iron Low Heat , Do not chemical dry clean , Very mild professional wet clean"
Stretch-cotton pyjama T-shirt with logo print,Blue,"https://images.hugoboss.com/is/image/boss/hbeu50518646_462_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50518646_462_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50518646_462_360?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50518646_462_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50518646_462_100?wid=768&qlt=80","40°C coloured wash , Do Not Bleach , Tumble Dry Low Heat , Iron Low Heat , Do not chemical dry clean"
Regular-fit polo sweater in responsible wool,Black,"https://images.hugoboss.com/is/image/boss/hbeu50474182_001_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50474182_001_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50474182_001_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50474182_001_360?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50474182_001_100?wid=768&qlt=80","Cold, gentle machine wash; reduced spin speed. , Do Not Bleach , Do Not Tumble Dry , Iron Low Heat , Chemical dry cleaning P"
Crew-neck sweater in cotton with embroidered logo,"Dark Blue ,Light Blue ,Blue ,Light Green ,Beige ,Natural ,Light Grey ,Black","https://images.hugoboss.com/is/image/boss/hbeu50506023_404_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50506023_404_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50506023_404_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50506023_404_360?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50506023_404_100?wid=768&qlt=80","Cold, gentle machine wash; reduced spin speed. , Do Not Bleach , Do Not Tumble Dry , Iron Medium Heat , Chemical dry cleaning P"
Branded zip-neck sweater in dry-flex fabric,Black,"https://images.hugoboss.com/is/image/boss/hbeu50498560_001_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50498560_001_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50498560_001_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50498560_001_360?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50498560_001_100?wid=768&qlt=80","Cold, gentle machine wash; reduced spin speed. , Do Not Bleach , Do Not Tumble Dry , Iron Low Heat , Do not chemical dry clean"
Relaxed-fit sweatshirt in cotton terry with logo detail,,"https://images.hugoboss.com/is/image/boss/hbeu50513134_695_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513134_695_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513134_695_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513134_695_360?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513134_695_100?wid=768&qlt=80","30°C mild fine wash , Do Not Bleach , Do Not Tumble Dry , Iron Low Heat , Do not chemical dry clean"
Regular-fit sweater in 100% cashmere with ribbed cuffs,"Blue ,Dark Blue ,Dark Green ,Beige","https://images.hugoboss.com/is/image/boss/hbeu50522229_479_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50522229_479_340?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50522229_479_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50522229_479_360?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50522229_479_100?wid=768&qlt=80","Cold, gentle machine wash; reduced spin speed. , Do Not Bleach , Do Not Tumble Dry , Iron Medium Heat , Gentle chemical dry cleaning P"
Thermal long johns with logo waistband,Black,"https://images.hugoboss.com/is/image/boss/hbeu50483579_001_100?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50483579_001_350?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50483579_001_300?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50483579_001_360?wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50483579_001_340?wid=768&qlt=80","30°C fine wash , Do Not Bleach , Tumble Dry Low Heat , Iron Low Heat , Do not chemical dry clean"
